QUADNAME,TAG,STEMTAG,SPCODE,QX,QY,DBH.2019,BDS.2021,PIECE.2021,INTEGRITY.2021,DECAYCLASS.2021,GC.2021,HEIGHT.2021,TOPDIAM.2021,DBH.2021,LENGTH,ANGLE,DIRECTION,HOM,CODES.2019,PX,PY,Notes2021
6210,60329,60329,LIST2,9.6,1.5,37.7,,,,,,,,,,,,1.3,LI,119.6,191.5,
6210,60336,60336,LIST2,6.7,7.1,27.1,,,,,,,,,,,,1.3,LI,116.7,197.10001,
6210,60337,60337,FAGR,5.5,7.5,10.5,,,,,,,,,,,,1.32,LI;A,115.5,197.5,
6210,60338,60338,LIST2,0.2,7.5,19.2,,,,,,,,,,,,1.3,LI,110.2,197.5,
6210,60340,60340,LIST2,1.7,8.1,19,,,,,,,,,,,,1.3,LI,111.7,198.10001,
6210,60343,60343,FAGR,3.2,9,16.3,,,,,,,,,,,,1.3,LI,113.2,199,
6310,60539,60539,CATO6,10,2,22.5,,,,,,,,,,,,1.3,LI,130,192,
6310,60544,60544,FAGR,0.8,4.8,27.6,,,,,,,,,,,,1.28,LI;A,120.8,194.8,
6310,60548,60548,COFL2,7.8,8.5,11.6,,,,,,,,,,,,1.3,LI,127.8,198.5,
6310,60549,60549,CATO6,3.6,8.7,73.9,,,,,,,,,,,,1.3,LI;IR,123.6,198.7,
6410,60641,60641,FAGR,4.6,1.8,16.3,,,,,,,,,,,,1.3,LI;IR,134.60001,191.8,
6410,60642,60642,QUAL,5,3.8,41.6,,,,,,,,,,,,1.3,LI,135,193.8,
6410,60645,60645,NYSY,6.2,5.8,14.1,,,,,,,,,,,,1.3,LI,136.2,195.8,
6410,60646,60646,NYSY,7.8,5.4,16.7,,,,,,,,,,,,1.3,LI,137.8,195.39999,
6610,60886,60886,CATO6,2.1,4.2,27.8,,,,,,,,,,,,1.3,LI,152.10001,194.2,
6610,60896,60896,CACA18,3.1,8.5,10.5,,,,,,,,,,,,1.3,LI,153.10001,198.5,
6610,60897,60897,LITU,6.2,7.8,98.3,,,,,,,,,,,,1.3,LI,156.2,197.8,
6710,61131,61131,CAGL8,0.8,3.9,64.6,,,,,,,,,,,,1.3,LI;I;IR;MA,160.8,193.89999,Check after leaf out
6710,61140,61140,QUFA,9.1,5.5,42.9,,,,,,,,,,,,1.3,LI,169.10001,195.5,
6810,61224,61224,QUVE,8.3,0.7,66,,,,,,,,,,,,1.3,LI,178.3,190.7,
7101,71603,71603,LIST2,2.8,5.5,23.8,,,,,,,,,,,,1.28,LI,192.8,205.5,
7101,71605,71605,FAGR,8.2,5.3,10.4,,,,,,,,,,,,1.31,LI,198.2,205.3,
7101,71607,71607,QUFA,8.1,7.6,84.5,,,,,,,,,,,,1.3,LI;MT,198.10001,207.60001,
7102,71609,71609,LIST2,2.4,0.7,40.3,,,,,,,,,,,,1.3,LI,192.39999,210.7,
7102,71611,71611,LIST2,8.6,0.9,34.9,,,,,,,,,,,,1.3,LI,198.60001,210.89999,
7102,71617,71617,LITU,9.3,8.2,90.5,,,,,,,,,,,,1.3,LI;MT,199.3,218.2,
7102,71621,71621,LIST2,0.5,8.6,39,,,,,,,,,,,,1.28,LI,190.5,218.60001,
7103,71627,71627,CAGL8,2.8,2.9,61,,,,,,,,,,,,1.3,LI,192.8,222.89999,
7103,71639,71639,CACA18,7.7,8.8,11.5,,,,,,,,,,,,1.3,LI,197.7,228.8,
7104,71641,71641,COFL2,8.1,0.3,13.1,,,,,,,,,,,,1.3,LI;MT;L,198.10001,230.3,
7104,71648,71648,LIST2,1.5,3.8,24.5,,,,,,,,,,,,1.3,LI,191.5,233.8,
7104,71649,71649,FAGR,3.9,3.5,10.4,,,,,,,,,,,,1.3,LI,193.89999,233.5,
7104,71654,71654,FAGR,1.8,8.5,11,,,,,,,,,,,,1.3,LI,191.8,238.5,
7105,71658,71658,COFL2,7.2,2.5,14,Log,,,1,,,7.5,12,9,,,1.3,LI;L,197.2,242.5,
7105,71660,71660,LITU,1.8,2.5,51.2,,,,,,,,,,,,1.3,LI,191.8,242.5,
7106,71680,71680,CATO6,4.5,0.5,34.6,,,,,,,,,,,,1.3,LI,194.5,250.5,
7106,71684,71684,LIST2,6.7,5,33.3,,,,,,,,,,,,1.3,LI,196.7,255,
7107,71332,71332,LITU,7.8,5.5,17.3,,,,,,,,,,,,1.3,LI,197.8,265.5,
7107,71333,71333,FAGR,7.6,6.7,44.2,,,,,,,,,,,,1.3,LI,197.60001,266.70001,
7108,71336,71336,FAGR,0.9,5.9,12.4,,,,,,,,,,,,1.3,LI,190.89999,275.89999,
7108,71337,71337,CAGL8,3,9.4,31.9,,,,,,,,,,,,1.3,LI,193,279.39999,
7108,71338,71338,LITU,4.8,6,83.6,,,,,,,,,,,,1.3,LI,194.8,276,
7108,71343,71343,QUAL,0.5,9.6,25.3,,,,,,,,,,,,1.3,LI,190.5,279.60001,
7109,71354,71354,LIST2,4.2,8.5,50.6,,,,,,,,,,,,1.1,LI,194.2,288.5,
7110,70453,70453,LITU,4.8,1.1,87.4,,,,,,,,,,,,1.3,LI,104.8,291.10001,
7210,70388,70388,LITU,5.1,3.3,68.7,,,,,,,,,,,,1.3,LI,115.1,293.29999,
7210,70391,70391,LITU,3.9,4.5,43.3,,,,,,,,,,,,1.3,LI,113.9,294.5,
7310,70576,70576,CACA18,4.7,5.6,10.4,,,,,,,,,,,,1.3,LI,124.7,295.60001,
7410,70923,70923,LITU,1.8,3.2,37.7,,,,,,,,,,,,1.3,LI,131.8,293.20001,
7410,70924,70924,FAGR,0.3,4.4,15.9,,,,,,,,,,,,1.3,LI,130.3,294.39999,
7510,71002,71002,LIST2,3.3,3.5,32,,,,,,,,,,,,1.3,LI,143.3,293.5,
7710,71526,71526,CATO6,2.8,1.7,51.4,,,,,,,,,,,,1.3,LI,162.8,291.70001,
7710,71527,71527,QUAL,7.9,7.8,27.3,,,,,,,,,,,,1.3,LI,167.89999,297.79999,
7710,71541,71541,COFL2,7.2,0.2,10.4,,,,,,,,,,,,1.3,LI,167.2,290.20001,
7810,71320,71320,FAGR,9.7,5.5,32.2,,,,,,,,,,,,1.3,LI,179.7,295.5,
7910,71443,71443,QUAL,6.7,3.7,91.1,,,,,,,,,,,,1.3,LI;IR,186.7,293.70001,
7910,71445,71445,LITU,6.5,0.5,29.4,,,,,,,,,,,,1.3,LI,186.5,290.5,
7910,71450,71450,CATO6,9.3,8,16.7,,,,,,,,,,,,1.3,LI,189.3,298,
8101,81120,81120,FAGR,9.2,0.1,12,,,,,,,,,,,,1.3,LI,199.2,300.10001,
8101,81127,81127,FAGR,6.6,6.1,11,,,,,,,,,,,,1.3,LI,196.60001,306.10001,
8101,81128,81128,CATO6,2,7.7,29,,,,,,,,,,,,1.3,LI,192,307.70001,
8101,81129,81129,CATO6,6.4,8.3,32.6,,,,,,,,,,,,1.3,LI,196.39999,308.29999,
8102,81132,81132,CATO6,0.7,7.1,28.4,,,,,,,,,,,,1.3,LI;L,190.7,317.10001,
8103,81138,81138,FAGR,9.2,2.6,33.4,,,,,,,,,,,,1.3,LI,199.2,322.60001,
8103,81142,81142,CATO6,0.9,3.6,20.1,,,,,,,,,,,,1.3,LI;XY,190.89999,323.60001,
8103,81144,81144,LIST2,9.1,5.5,59,,,,,,,,,,,,1.3,LI;I,199.10001,325.5,
8103,81146,81146,FAGR,1.2,6.4,11.9,,,,,,,,,,,,1.3,LI,191.2,326.39999,
8103,81147,81147,FAGR,2.3,7.4,11.1,,,,,,,,,,,,1.3,LI,192.3,327.39999,
8104,81149,81149,LITU,2.8,2.5,101.1,,,,,,,,,,,,1.3,LI,192.8,332.5,
8104,81150,81150,CATO6,6.3,4.8,54.1,,,,,,,,,,,,1.3,LI,196.3,334.79999,
8104,81151,81151,FAGR,4.5,5.7,11.4,,,,,,,,,,,,1.3,LI,194.5,335.70001,
8104,81153,81153,LITU,7.2,9.5,70.5,,,,,,,,,,,,1.3,LI,197.2,339.5,
8105,81154,81154,FAGR,5.9,0.7,18.2,,,,,,,,,,,,1.3,LI,195.89999,340.70001,
8105,81156,81156,LITU,5.1,1.1,61.3,,,,,,,,,,,,1.3,LI;MT;IR,195.10001,341.10001,
8106,81171,81171,LIST2,7.6,8.4,35.1,,,,,,,,,,,,1.3,LI,197.60001,358.39999,
8107,81179,81179,FAGR,5.3,6,16.8,,,,,,,,,,,,1.3,LI;M,195.3,366,
8107,81180,81180,LITU,6.6,6.3,84.7,,,,,,,,,,,,1.3,LI,196.60001,366.29999,
8107,81182,81181,LITU,10,8.4,60.6,,,,,,,,,,,,1.3,LI;SEC,200,368.39999,
8107,81182,81182,LITU,9.2,9.4,72.7,,,,,,,,,,,,1.3,LI;M,199.2,369.39999,
8108,81184,81184,FAGR,2,1.1,37,,,,,,,,,,,,1.3,LI,192,371.10001,
8108,81185,81185,LITU,6.2,1.6,59,,,,,,,,,,,,1.3,LI,196.2,371.60001,
8108,81195,81195,FAGR,7.4,9.7,14.3,,,,,,,,,,,,1.3,LI,197.39999,379.70001,
8109,81198,81198,CATO6,4.8,1.3,70.4,,,,,,,,,,,,1.3,LI,194.8,381.29999,
8109,81200,81200,FAGR,4.9,4.1,22.6,,,,,,,,,,,,1.3,LI,194.89999,384.10001,
8109,81402,81402,FAGR,7.3,5.3,10.3,,,,,,,,,,,,1.3,LI,197.3,385.29999,
8109,81404,81404,FAGR,9,7.1,14.2,,,,,,,,,,,,1.3,LI;L,199,387.10001,
8109,81410,81410,LIST2,7.6,9.8,78.7,,,,,,,,,,,,1.3,LI,197.60001,389.79999,
8110,80347,80347,QUAL,8,5.9,21.5,,,,,,,,,,,,1.28,LI;A;I,108,395.89999,
8110,80351,80351,LITU,1.2,6.8,85.1,,,,,,,,,,,,1.3,LI;MT,101.2,396.79999,
8210,80553,80553,LITU,4.7,1.3,76.5,,,,,,,,,,,,1.3,LI;MT,114.7,391.29999,
8210,80554,80554,FAGR,6.3,1.5,21.1,,,,,,,,,,,,1.3,LI,116.3,391.5,
8210,80557,80557,CATO6,7.4,2.9,29.5,,,,,,,,,,,,1.3,LI,117.4,392.89999,
8210,80558,80558,FAGR,1.9,2.1,14.9,,,,,,,,,,,,1.3,LI,111.9,392.10001,
8210,80559,80559,FAGR,4.9,2.3,10,,,,,,,,,,,,1.3,LI,114.9,392.29999,
8210,80562,80562,CATO6,3.8,9.5,57.7,,,,,,,,,,,,1.3,LI,113.8,399.5,
8310,80481,80481,FAGR,0.2,4.4,15.8,,,,,,,,,,,,1.36,LI;A;CWD,120.2,394.39999,
8310,80485,80485,FAGR,9,4.1,46.2,,,,,,,,,,,,1.3,LI,129,394.10001,
8310,80490,80490,FAGR,0.6,10,27.8,,,,,,,,,,,,1.3,LI;M,120.6,400,
8410,81007,81007,FAGR,8.3,0.4,15,,,,,,,,,,,,1.3,LI,138.3,390.39999,
8410,81008,81008,CAGL8,5.4,0.4,21.8,,,,,,,,,,,,1.3,LI,135.39999,390.39999,
8410,81016,81016,LITU,1.2,7.4,84.6,,,,,,,,,,,,1.3,LI;MT,131.2,397.39999,
8410,81017,81017,LITU,7.8,9,91.3,,,,,,,,,,,,1.3,LI,137.8,399,
8510,80937,80937,FAGR,4.9,0.9,23.4,,,,,,,,,,,,1.3,LI,144.89999,390.89999,
8510,80946,80946,FAGR,5.2,9.4,41.4,,,,,,,,,,,,1.3,LI,145.2,399.39999,
8510,80948,80948,FAGR,3.8,8.3,13.2,,,,,,,,,,,,1.3,LI,143.8,398.29999,
8610,81203,81203,CATO6,6.9,6.6,21.3,,,,,,,,,,,,1.3,LI,156.89999,396.60001,
8610,81204,81204,FAGR,7.3,8.8,15.7,,,,,,,,,,,,1.3,LI,157.3,398.79999,
8610,81206,81206,FAGR,7.3,4.5,12.5,,,,,,,,,,,,1.28,LI;A,157.3,394.5,
8610,81207,81207,CATO6,0.1,6.6,16.5,,,,,,,,,,,,1.3,LI,150.10001,396.60001,
8710,81235,81235,FAGR,4.7,0.4,10,,,,,,,,,,,,1.3,LI,164.7,390.39999,
8710,81243,81243,CATO6,6.3,4.7,36.9,,,,,,,,,,,,1.3,LI,166.3,394.70001,
8710,81246,81246,FAGR,5.3,9.2,31.5,,,,,,,,,,,,1.3,LI;M,165.3,399.20001,
8810,81108,81108,FAGR,8.2,0.5,73.5,,,,,,,,,,,,1.3,LI;M,178.2,390.5,
8910,81343,81343,FAGR,0.4,8.8,13.8,,,,,,,,,,,,1.3,LI,180.39999,398.79999,
9101,90002,90002,LIST2,4.5,0.9,34.8,,,,,,,,,,,,1.3,LI,294.5,0.9,
9101,90008,90008,ULAM,1.5,9.2,13.1,,,,,,,,,,,,1.3,LI,291.5,9.2,
9101,90013,90013,LIST2,6.6,6.6,20.6,,,,,,,,,,,,1.3,LI,296.60001,6.6,
9102,90020,90020,ULAM,6,0.5,10.4,,,,,,,,,,,,1.3,LI,296,10.5,
9102,90021,90021,ULAM,9.4,1,10.1,,,,,,,,,,,,1.28,LI;A;L,299.39999,11,
9102,90026,90026,LIST2,5.5,5.7,18.4,,,,,,,,,,,,1.3,LI;XY,295.5,15.7,
9102,90027,90027,LIST2,0.8,4.7,14.5,,,,,,,,,,,,1.3,LI,290.79999,14.7,
9102,90028,90028,LIST2,3.8,2,25.7,,,,,,,,,,,,1.3,LI,293.79999,12,
9102,90032,90032,JUNI,7.4,8.9,37.9,,,,,,,,,,,,1.3,LI;L,297.39999,18.9,
9103,90038,90038,LITU,5.6,0.5,13.7,,,,,,,,,,,,1.3,LI,295.60001,20.5,
9103,90039,90039,LITU,5.8,2.5,56,,,,,,,,,,,,1.3,LI,295.79999,22.5,
9103,90062,90062,LITU,9.4,8.7,10.8,,,,,,,,,,,,1.3,LI,299.39999,28.7,
9104,90073,90073,LITU,6.9,3.1,48.5,,,,,,,,,,,,1.3,LI,296.89999,33.1,
9104,90076,90076,LIST2,6,4.8,13,,,,,,,,,,,,1.3,LI,296,34.8,
9105,90094,90094,FAGR,5.3,1.8,12.9,,,,,,,,,,,,1.3,LI;CWD,295.29999,41.8,
9105,90097,90097,LIST2,10,2.3,72.9,,,,,,,,,,,,1.3,LI,300,42.3,
9105,90100,90100,LIST2,5.9,7,51.5,,,,,,,,,,,,1.55,LI;A;IR,295.89999,47,
9105,90404,90404,CACA18,8.7,7,12.2,,,,,,,,,,,,1.3,LI;SP;IR;L,298.70001,47,
9106,90406,90406,FAGR,3.5,1.6,16.7,,,,,,,,,,,,1.3,LI,293.5,51.6,
9106,90409,90409,CACA18,7,4.4,11.3,,,,,,,,,,,,1.3,LI,297,54.4,
9106,90410,90410,CACA18,1.8,8.2,13.5,,,,,,,,,,,,1.3,LI,291.79999,58.2,
9107,90514,90514,ACRU,4.5,4.5,41.9,,,,,,,,,,,,1.3,LI,294.5,64.5,
9108,90536,90536,ULRU,7.1,3.1,10.8,,,,,,,,,,,,1.3,LI,297.10001,73.1,
9108,90545,90545,ACRU,4.8,6.5,89.3,,,,,,,,,,,,1.3,LI,294.79999,76.5,
9109,90558,90558,ULRU,7.9,0.5,23.8,,,,,,,,,,,,1.3,LI,297.89999,80.5,
9109,90565,90565,FRPE,5.5,2.5,33.2,,,,,,,,,,,,1.3,LI,295.5,82.5,
9109,90571,90571,ULRU,5.8,6.8,15.7,,,,,,,,,,,,1.3,LI,295.79999,86.8,
9109,90573,90573,ULRU,6.2,8.6,22.6,,,,,,,,,,,,1.3,LI,296.20001,88.6,
9110,91693,91693,LIST2,3.6,9.1,32,,,,,,,,,,,,1.3,LI,203.60001,99.1,
9110,91694,91694,CACA18,4,9.7,11.1,,,,,,,,,,,,1.2,LI;M;A,204,99.7,
9210,92939,92939,LIST2,6,3.1,45.1,,,,,,,,,,,,1.3,LI,216,93.1,
9310,91622,91622,FRPE,0.2,2,19.2,,,,,,,,,,,,1.13,LI;A,220.2,92,
9410,92214,92214,FRPE,2.6,1.5,69.3,,,,,,,,,,,,1.3,LI,232.60001,91.5,
9410,92230,92230,ULRU,8.8,2.6,21.3,,,,,,,,,,,,1.3,LI,238.8,92.6,
9510,92467,92467,ULRU,2.5,1.3,18.4,,,,,,,,,,,,1.3,LI,242.5,91.3,
9610,92065,92065,ACNE2,1.6,6.1,22.1,,,,,,,,,,,,1.3,LI;MT;IR,251.60001,96.1,
9610,92066,92066,FRPE,0.2,6,10,,,,,,,,,,,,1.3,LI,250.2,96,
9810,90863,90863,FRPE,0.3,2.7,14.1,,,,,,,,,,,,1.3,LI;RS,270.29999,92.7,
9810,90864,90864,FRPE,7.1,0.9,19.3,,,,,,,,,,,,1.3,LI,277.10001,90.9,
9810,90865,90865,ULRU,8,1.8,18.1,,,,,,,,,,,,1.3,LI,278,91.8,
9810,90866,90866,FRPE,9.3,8,11.5,,,,,,,,,,,,1.3,LI;L;I,279.29999,98,
9910,90646,90646,ULRU,3.4,3.7,16.5,,,,,,,,,,,,1.3,LI,283.39999,93.7,
10101,102405,102405,ACRU,4,8.5,51.7,,,,,,,,,,,,1.3,LI;M,294,108.5,
10101,102422,102422,FRPE,9.9,1.1,18.6,,,,,,,,,,,,1.3,LI,299.89999,101.1,
10102,102196,102196,FRPE,4.4,1,20.8,,,,,,,,,,,,1.3,LI,294.39999,111,
10103,102217,102217,ACRU,0.5,8.3,44.1,,,,,,,,,,,,1.3,LI,290.5,128.3,
10103,102265,102265,ACRU,5,5.1,24.6,,,,,,,,,,,,1.3,LI,295,125.1,
10106,102156,102156,CACA18,0.4,6.7,19.3,,,,,,,,,,,,1.3,LI;IR,290.39999,156.7,
10107,102123,102123,LIST2,6.8,3,28.2,,,,,,,,,,,,1.3,LI,296.79999,163,
10108,101848,101848,ULAM,1.7,7.4,34.3,,,,,,,,,,,,1.3,LI,291.70001,177.39999,
10108,101860,101860,LIST2,7.7,9.8,28.3,,,,,,,,,,,,1.3,LI;MT;IR,297.70001,179.8,
10108,101866,101866,CACA18,7.5,3.1,13.7,,,,,,,,,,,,1.3,LI;CWD,297.5,173.10001,
10108,101886,101886,CACA18,1.3,1,16.6,,,,,,,,,,,,1.3,LI;P;CWD;IR,291.29999,171,
10109,101947,101947,ULAM,1.9,5.2,23.7,,,,,,,,,,,,1.3,LI,291.89999,185.2,
10109,101960,101960,LIST2,5.3,9.7,42.8,,,,,,,,,,,,1.3,LI,295.29999,189.7,
10110,100097,100097,LIST2,3.5,1,29.9,,,,,,,,,,,,1.3,LI,203.5,191,
10110,100098,100098,LIST2,0.4,4,28.2,,,,,,,,,,,,1.3,LI,200.39999,194,
10110,100100,100100,CAGL8,3,5.3,11.4,,,,,,,,,,,,1.3,LI,203,195.3,
10110,100401,100401,CACA18,7,3.6,11.3,,,,,,,,,,,,1.3,LI;L,207,193.60001,
10110,100408,100408,CAGL8,5,6.9,10.6,,,,,,,,,,,,1.3,LI,205,196.89999,
10110,100409,100409,QUFA,3,8,103.4,,,,,,,,,,,,1.3,LI,203,198,
10210,100514,100514,FAGR,8.5,4.1,14.5,,,,,,,,,,,,1.3,LI,218.5,194.10001,
10210,100515,100515,FAGR,5.3,4.3,22.2,,,,,,,,,,,,1.3,LI,215.3,194.3,
10310,100354,100354,CATO6,3.8,9.2,55.9,,,,,,,,,,,,1.3,LI,223.8,199.2,
10310,100356,100356,LITU,8.5,9.5,131.7,,,,,,,,,,,,1.3,LI;MT,228.5,199.5,
10310,100357,100357,FAGR,9.6,1,20.4,,,,,,,,,,,,1.3,LI;IR,229.60001,191,
10310,100358,100358,CATO6,9.1,0.5,36.6,,,,,,,,,,,,1.3,LI,229.10001,190.5,
10410,100863,100863,LIST2,8.2,1.1,23.3,,,,,,,,,,,,1.3,LI,238.2,191.10001,
10410,100865,100865,QURU,8.3,4.8,104.6,,,,,,,,,,,,1.28,LI;A,238.3,194.8,
10410,100866,100866,CATO6,9.8,3.9,15.9,,,,,,,,,,,,1.3,LI,239.8,193.89999,
10410,100867,100867,FAGR,8.2,5.6,17.7,,,,,,,,,,,,1.3,LI,238.2,195.60001,
10510,100788,100788,NYSY,2.4,8.7,17.4,,,,,,,,,,,,1.3,LI;SP;A,242.39999,198.7,
10510,100790,100790,FAGR,6.4,4.1,38.2,,,,,,,,,,,,1.28,LI;A,246.39999,194.10001,
10610,101059,101059,LITU,8.2,5.3,68,,,,,,,,,,,,1.3,LI,258.20001,195.3,
10610,101067,101067,CACA18,4.8,1.1,10.9,,,,,,,,,,,,1.3,LI;CWD,254.8,191.10001,
10710,101478,101478,FAGR,9.7,4.7,18.3,,,,,,,,,,,,1.3,LI,269.70001,194.7,
10710,101479,101479,FAGR,7.9,5.3,11.9,,,,,,,,,,,,1.3,LI,267.89999,195.3,
10710,101491,101491,CATO6,3.7,10,42.1,,,,,,,,,,,,1.3,LI;MT,263.70001,200,
10810,101498,101498,FAGR,6.7,4.5,10.2,,,,,,,,,,,,1.28,LI;A,276.70001,194.5,
10810,101499,101499,FAGR,3.4,6.5,21.9,,,,,,,,,,,,1.3,LI,273.39999,196.5,
10810,101902,101902,LIST2,5.4,10,70.3,,,,,,,,,,,,1.3,LI;MT,275.39999,200,
10810,101904,101904,ULAM,9.8,1.7,14.8,,,,,,,,,,,,1.3,LI,279.79999,191.7,
10910,102014,102014,ULAM,3.4,2.5,13.4,,,,,,,,,,,,1.3,LI,283.39999,192.5,
10910,102015,102015,LIST2,5.8,2.5,29.2,,,,,,,,,,,,1.3,LI,285.79999,192.5,
10910,102034,102034,LIST2,1.6,2.1,52.7,,,,,,,,,,,,1.3,LI,281.60001,192.10001,
10910,102038,102038,ULAM,4.1,8,27.3,,,,,,,,,,,,1.3,LI;MT,284.10001,198,
11010,11119,11119,FAGR,5.3,0.8,12,,,,,,,,,,,,1.3,LI;CWD,95.3,90.8,
11010,11120,11120,LIST2,2.2,3.9,16.6,,,,,,,,,,,,1.3,LI,92.2,93.9,
11010,11122,11122,FAGR,2.8,8.3,14.4,,,,,,,,,,,,1.3,LI;M,92.8,98.3,
11010,11124,11124,FAGR,9.6,9.2,62.9,,,,,,,,,,,,1.3,LI,99.6,99.2,
11101,111673,111673,FRPE,2.6,2.8,11.1,,,,,,,,,,,,1.3,LI,292.60001,202.8,
11102,111841,111841,ULAM,8.3,3.1,26.4,,,,,,,,,,,,1.3,LI;MT,298.29999,213.10001,
11102,111849,111849,LIST2,1.2,3.4,25,,,,,,,,,,,,1.3,LI,291.20001,213.39999,
11102,111861,111861,ULAM,8.5,8.2,52.2,,,,,,,,,,,,1.3,LI,298.5,218.2,
11102,111872,111872,LITU,2.8,9.4,34.1,,,,,,,,,,,,1.3,LI,292.79999,219.39999,
11103,111903,111903,LIST2,7.2,8.5,41.6,,,,,,,,,,,,1.3,LI,297.20001,228.5,
11103,111907,111907,LIST2,1.2,7.9,38.9,,,,,,,,,,,,1.3,LI,291.20001,227.89999,
11104,111925,111925,LITU,3.7,0.6,25.2,,,,,,,,,,,,1.3,LI,293.70001,230.60001,
11106,112010,112010,CACA18,7.8,0.5,15.7,,,,,,,,,,,,1.3,LI;H;L;XY;MT,297.79999,250.5,
11106,112027,112027,QUCO2,3.4,2.7,53.4,,,,,,,,,,,,1.3,LI,293.39999,252.7,
11106,112028,112028,ULAM,1.2,4.6,12.4,,,,,,,,,,,,1.3,LI,291.20001,254.60001,
11106,112044,112044,ULAM,6.4,6.3,18.4,,,,,,,,,,,,1.3,LI;L;X,296.39999,256.29999,
11107,112070,112070,ULAM,6.3,5,16.8,,,,,,,,,,,,1.3,LI,296.29999,265,
11107,112077,112077,FAGR,3.3,9.2,11,,,,,,,,,,,,1.3,LI,293.29999,269.20001,
11107,112091,112091,ULAM,1.4,8.5,17.2,,,,,,,,,,,,1.3,LI,291.39999,268.5,
11108,112099,112099,ULAM,5.1,1.1,19.7,,,,,,,,,,,,1.3,LI,295.10001,271.10001,
11108,112159,112159,LITU,1.7,5.4,14.3,,,,,,,,,,,,1.3,LI,291.70001,275.39999,
11108,112167,112167,LIST2,1.5,8.4,54.8,,,,,,,,,,,,1.3,LI,291.5,278.39999,
11109,112109,112109,FAGR,0.2,7,14.1,,,,,,,,,,,,1.31,LI;M;A,290.20001,287,
11109,112110,112110,LIST2,1.2,9.4,67.9,,,,,,,,,,,,1.3,LI;MT,291.20001,289.39999,
11110,110613,110613,ULAM,9.1,3.8,28,,,,,,,,,,,,1.32,LI;MT;A,209.10001,293.79999,
11310,110451,110451,LITU,6.4,2.3,80.4,,,,,,,,,,,,1.3,LI;MT,226.39999,292.29999,
11310,110473,110473,CATO6,0.5,9.8,52.6,,,,,,,,,,,,1.3,LI,220.5,299.79999,
11410,110739,110739,CACA18,8.5,3.9,11,,,,,,,,,,,,1.3,LI,238.5,293.89999,
11410,110750,110750,CAGL8,6.1,5,20.8,,,,,,,,,,,,1.3,LI,236.10001,295,
11510,111165,111165,LIST2,0.6,4.2,50.6,,,,,,,,,,,,1.3,LI,240.60001,294.20001,
11510,111173,111173,FAGR,4.5,6.8,14.6,,,,,,,,,,,,1.3,LI,244.5,296.79999,
11510,111175,111175,LITU,5,4.1,73.8,,,,,,,,,,,,1.3,LI,245,294.10001,
11610,111333,111333,LITU,6.1,5.5,47.2,,,,,,,,,,,,1.3,LI,256.10001,295.5,
11610,111339,111339,NYSY,1.3,6.7,51.4,,,,,,,,,,,,1.3,LI;MT,251.3,296.70001,
11710,111435,111435,LITU,8.8,0.4,31.7,,,,,,,,,,,,1.3,LI,268.79999,290.39999,
11710,111436,111436,FAGR,1.7,1.7,13.8,,,,,,,,,,,,1.3,LI,261.70001,291.70001,
11710,111438,111438,CACA18,9.8,3.3,12.3,,,,,,,,,,,,1.3,LI;MT,269.79999,293.29999,
11710,111441,111441,FAGR,1.1,6.5,22.9,,,,,,,,,,,,1.3,LI;M,261.10001,296.5,
11710,111443,111443,NYSY,1.2,7.7,49.9,,,,,,,,,,,,1.3,LI;MT;IR,261.20001,297.70001,
11810,111660,111660,LITU,4.4,5.4,78.3,,,,,,,,,,,,1.3,LI,274.39999,295.39999,
11810,111666,111666,LIST2,10,7.2,53.3,,,,,,,,,,,,1.3,LI,280,297.20001,
11910,111785,111785,CACA18,8.6,1.3,12.5,,,,,,,,,,,,1.3,LI;L,288.60001,291.29999,
11910,111787,111787,QUAL,8.1,3,38.2,,,,,,,,,,,,1.3,LI,288.10001,293,
11910,111789,111789,CACA18,8,5.6,11.8,,,,,,,,,,,,1.26,LI;A,288,295.60001,
11910,111790,111790,FAGR,3.6,6.1,13.1,,,,,,,,,,,,1.28,LI;A,283.60001,296.10001,
11910,111791,111791,FAGR,6.5,8.7,20.5,,,,,,,,,,,,1.3,LI,286.5,298.70001,
11910,111794,111794,QUAL,8.6,9.3,19.7,,,,,,,,,,,,1.3,LI,288.60001,299.29999,
12102,43389,43389,ACRU,10,1.3,51,,,,,,,,,,,,1.3,LI,300,311.29999,
12102,43390,43390,FRPE,7.7,2.2,11.7,,,,,,,,,,,,1.3,LI,297.70001,312.20001,
12103,43520,43520,FAGR,1.1,1.2,11.7,,,,,,,,,,,,1.26,LI;A,291.10001,321.20001,
12103,43521,43521,LIST2,2.5,2.7,81.9,,,,,,,,,,,,1.3,LI,292.5,322.70001,
12103,43522,43522,FAGR,1,4.5,34.2,,,,,,,,,,,,1.28,LI;A,291,324.5,
12103,43524,43524,FAGR,2.8,8,37.8,,,,,,,,,,,,1.3,LI,292.79999,328,
12103,120537,120537,ACRU,7.3,4.2,16.6,,,,,,,,,,,,1.3,LI;P,297.29999,324.20001,
12104,43538,43538,NYSY,1.6,8.1,33.2,,,,,,,,,,,,1.3,LI,291.60001,338.10001,
12105,43570,43570,CACA18,0.3,3.9,12.6,,,,,,,,,,,,1.3,LI;M,290.29999,343.89999,
12106,43596,43596,CACA18,1,2,12.5,,,,,,,,,,,,1.3,LI,291,352,
